svrhxyz,svrwxyz,phase rhlh
0.0031887103057308443,0.0027698549692330163,H
1.131379210033219e-05,9.821616844226525e-06,H
1.6652067218391154e-05,1.5248918608576244e-05,H
2.210171621036056e-05,1.9755885247794644e-05,H
2.8811232593173555e-05,2.729010419005526e-05,H
1.4232459135245054e-05,1.364207667600679e-05,H
4.809746113466101e-06,4.943549242927505e-06,H
6.079223556671651e-06,6.083839196479235e-06,H
1.130243195079436e-05,1.1119375489870626e-05,H
2.4146636628986923e-05,2.3635477751477437e-05,H
4.975959180509609e-05,4.961287744129165e-05,H
2.7246484229740665e-05,2.7163109180828946e-05,H
3.345555970020293e-06,3.5742782948680555e-06,H
0.00010195944964028493,0.0001045692276831746,H
6.392261960337767e-05,6.567586646060099e-05,H
2.1175393155197823e-05,2.1629724556359727e-05,H
3.4393238356497755e-05,3.3342705659200635e-05,H
1.9910216812958196e-05,1.9538757113743795e-05,H
2.9475836298352877e-05,2.940959856718167e-05,H
9.74958369844369e-06,9.609876625862665e-06,H
1.1717903297388625e-06,1.1832844815656078e-06,H
2.561952945949358e-06,2.358281162162966e-06,H
6.1768806350645535e-06,5.690601256223203e-06,H
3.6523785830601367e-06,3.3873430527377573e-06,H
1.7852749274937561e-06,1.66859894823269e-06,H
7.014227157331604e-07,6.604882418876941e-07,H
6.116097012038091e-05,6.126816479685456e-05,H
0.000113677125498884,0.00011458375160517955,H
8.138428500167485e-05,8.185678263501159e-05,H
2.379076388438326e-05,2.3203970999235367e-05,H
1.6933317583050954e-05,1.709531068226453e-05,H
1.5390558201039556e-05,1.5208665000468277e-05,H
3.0351396154392956e-06,3.030711513067261e-06,H
2.2314521171695565e-06,2.2057711772806297e-06,H
1.575097264850677e-06,1.4881974595671716e-06,H
8.000657779346943e-07,7.799104999140896e-07,H
5.475256745720112e-07,5.438324120178181e-07,H
1.5307458588981403e-06,1.3507273170170223e-06,H
5.1794181457993196e-06,5.022259395285469e-06,H
7.519643796752036e-06,7.679047110628594e-06,H
2.1525875909989034e-06,2.2543224716348047e-06,H
2.055750558007144e-06,2.124249551849196e-06,H
0.00010072691662441955,0.00010078831392057336,H
0.00018312350604615126,0.0001819944625303484,H
7.556264168014708e-05,7.504694745681656e-05,H
8.218755892362383e-05,8.232560904201454e-05,H
9.671928676689377e-05,9.662856794160288e-05,H
6.291967956069161e-05,6.347880567594429e-05,H
1.1597042513055802e-05,1.220000847367937e-05,H
7.73387615863916e-06,7.420403746914015e-06,H
2.058181494419817e-06,1.992244084702251e-06,H
7.192628135617376e-07,7.334473531171993e-07,H
6.21953791233842e-07,6.377783462823504e-07,H
1.2079423967749355e-05,1.0761045462579967e-05,H
9.556458261408117e-05,8.626850283764019e-05,H
4.9081911563443727e-05,4.5272855327754874e-05,H
3.261395915914469e-05,3.247826154131023e-05,H
3.429358505057053e-05,3.255785872975053e-05,H
2.5152658755596587e-05,2.459225600780227e-05,H
1.1587232000266726e-05,1.1942220753749024e-05,H
1.20662227477467e-05,1.2374169162082796e-05,H
7.581805301131844e-06,7.643256884372035e-06,P
3.431203229427104e-06,3.9048542418233414e-06,P
0.0007191388727700538,3.232264636258452e-05,P
5.365755892000943e-05,0.0006915699626941821,P
0.001000483117686924,0.002595990454262086,P
0.012553252448572064,0.00356194193783546,P
0.04579827838506833,0.024215573761651118,P
0.026669216140421344,0.016578092103409287,P
0.011047590688735412,0.01374118570810588,P
0.0005529132496748283,9.263726994963377e-05,P
2.16787224418665e-05,5.4243260719015756e-05,S
0.00013561325208283963,0.00022053411303693066,S
0.00017646627711409845,0.0002075782587790504,S
0.0002511256088691371,0.00024335495597979586,S
0.00024395404943282185,0.0001426300062175943,S
0.00030493188900968194,0.00021548276572775371,S
0.0002591410726657727,0.00013788439527597488,S
0.0016386213086603191,8.567108473795773e-05,S
0.0013366319611436417,0.00013713968530272919,S
0.0012983643286124506,0.00019973973552819802,S
0.00013138741775621342,0.0002285535802009832,S
0.00022020700986799497,0.0002907088254997362,S
0.00020566749210457408,0.0001722809647674536,S
7.218809196376383e-05,4.170979615251189e-05,S
4.2459158804343774e-05,3.135066906685781e-05,S
1.6518111515950327e-05,0.00019077384828643872,S
2.3264773310069564e-06,7.913948412733496e-05,S
1.5383885376524355e-05,7.361806866124086e-05,S
4.13520812163152e-06,1.1476560455135226e-05,S
0.0001254499647813426,5.993691987082566e-06,S
0.00028387721125153523,0.0001762000777911818,S
0.0003285888424358133,0.0013993547321571552,S
0.00023721469993023828,0.0012264031454633317,S
0.00045533354305807994,0.0014421946185882919,S
0.000380751261877372,0.0019704762641189403,S
0.0009811716619147369,0.0019741643234898556,S
0.00040634420195492874,0.0012503723104824998,S
0.00023716056599026931,0.0001927665850963452,S
0.00022598098828881908,8.842521384539747e-05,S
0.00038873565685808173,2.0124181748400898e-05,S
0.0005007830160787311,3.4025742391838253e-06,S
7.074851467334052e-05,1.0359399079152476e-06,S
9.288045855345274e-05,1.8119610392742648e-06,S
0.0003685673560443616,0.00015549158466735994,S
0.0004734007613538345,0.00017398386340318676,S
0.00044089854223636785,0.0001834728158171536,S
0.00020808970543633427,5.168827928463298e-05,S
0.00022855997332279506,4.5026161269592616e-05,S
0.00020936857409140964,5.254639186959842e-05,S
0.00010840590978286785,7.987337004842452e-05,S
5.086151937669646e-05,8.28644543200097e-05,S
9.694115756560437e-05,7.119730152936252e-05,S
9.48819478398318e-05,3.2161427037849316e-05,S
9.88880710545619e-05,2.6266238481292618e-05,S
4.944781960180964e-05,3.809057932869287e-05,S
1.5259318838186438e-05,3.736563229504681e-05,S
8.481417410301754e-05,7.691344723840051e-06,S
0.0011668501354540944,0.000143913106079409,S
0.0047863053787819375,0.0009806994949086247,S
0.00534799342116458,0.0020463824339635294,S
0.005219384326319938,0.0037869904473365507,S
0.004023336626138187,0.004976185046173143,S
0.009382390065444971,0.004523151385376838,S
0.008520985512705234,0.006270522252854598,S
0.0061878857642039455,0.0030884405903208855,S
0.0031974085463612914,0.004759052069535933,S
0.003664039333050276,0.0030853306137575086,S
0.00608608022356216,0.0031440771439082264,S
0.0031902543907024092,0.0019847231666042385,S
0.0036665505140117682,0.0020869584050157318,S
0.0013559497136794315,0.001358413024111528,S
0.0013055070600081532,0.0008472797551150941,S
0.001245019631357034,0.0010119838009734886,S
0.0009252150572325276,0.0009195752666446635,S
0.0012284314844849332,0.0011593683896404022,S
0.0010215080862194827,0.0010120822843815438,S
0.022812214255625934,0.01718219448072013,S
0.03983559667131766,0.02949029624929597,S
0.04719755313685299,0.03129537304996839,S
0.009681982073678465,0.0058208612703526605,S
0.001608730054961736,0.0012563535222026637,S
0.00015342277009200997,8.17377018354534e-05,S
1.8696514902886186e-05,0.0005139318778416596,S
3.510078678585908e-05,0.00017824835454158174,S
3.660033874865413e-05,3.062089877292358e-05,S
4.057923147555062e-05,0.0004127364004622797,S
3.282989348060857e-05,8.569589441095506e-05,S
1.7403679070073992e-05,9.182902850104308e-06,S
8.276222227562521e-05,1.84193651769013e-05,S
9.268588892589498e-05,1.6728123107851197e-05,S
4.4534614409769485e-05,6.82853437612063e-05,S
2.8361918937855496e-06,2.409661450182585e-06,S
0.00016244117123404464,6.038374525987709e-05,S
1.1752393410524905e-05,1.793011656383084e-05,S
0.0001463933563273005,6.456083466955615e-05,S
0.00012480862079097268,6.867765081359652e-05,S
5.62069936660809e-06,1.5638663042684235e-05,S
5.039744675216267e-06,2.915786299841208e-06,S
4.26844436757269e-06,3.1688086944829786e-06,S
0.00046085036401145445,0.00035813834239762624,S
0.0019672354488489328,0.00013147922684591244,S
0.006652208398054045,0.0023225165639777835,S
0.01093396825815597,0.006081485180080362,S
0.014269147017331644,0.015045847529271626,S
0.017590106984057646,0.014547200244652714,S
0.010452329731472369,0.009038474780876129,S
0.007622644761504271,0.008269474981143334,S
0.0011078286862599626,0.00203621860629932,S
0.0005599384851940349,0.00048211799797117326,S
5.265595057630855e-06,5.166146192576082e-05,S
0.0004729184168433203,0.0007072389769155536,S
0.0028633379458720912,0.0008002664994205039,S
0.00928125317591856,0.007211640831506682,S
0.018160799610464136,0.013285646755347028,S
0.02167189653555244,0.03118191536264231,S
0.02019032626680194,0.01360563923568213,S
0.009552573109435962,0.0054552191005928525,S
0.0028987473877144275,0.0001446914572662082,S
7.317449105626266e-05,1.258059997529344e-05,S
0.0012760512063284125,0.0004536419015899765,S
0.0077046711580412135,0.00432782747557124,S
0.015024674861955882,0.009244352317904839,S
0.0185924510626032,0.017663439904362147,S
0.0158671397194087,0.008492142542560211,S
0.010568767424127143,0.010564477957174577,S
0.0062496728169363905,0.00590651385798346,S
0.000742747010073406,0.0026644468095026485,S
5.1000608991048534e-05,4.7639642264997075e-05,S
0.00020412780110256392,8.269390654660737e-05,S
1.3855186691322244e-05,0.00042422759437366476,S
0.0013777552107690218,0.002973570266097093,S
0.005645034045702528,0.004585380169279894,S
0.014099242845376732,0.010492206340304958,S
0.01522614814172618,0.017739972898020734,S
0.016157829398656193,0.014806071214112381,S
0.008894457888279977,0.012337091749599035,S
0.003896905231627137,0.00021601981672939879,H
0.00041374437908061153,9.436848460931619e-06,H
3.568126639055487e-05,0.0010393880427099552,H
4.120277163431922e-05,5.86161137884108e-05,H
0.00016757489466488585,0.00020193596971741933,H
0.00042464084715947544,0.00025252492644411056,H
0.00029640080534223436,0.00013430806269948005,H
0.0001534516635930674,0.0009914066099473112,H
0.0006201825623130104,0.00014351428104221274,H
2.425134263710545e-06,7.54700022707463e-05,H
2.974653105165077e-06,0.0003086035545976417,H
0.0007071456152157086,0.0007695412760881462,H
4.04622382035403e-05,5.344021664570603e-05,H
4.816265352033063e-05,9.548179875231825e-06,H
1.0485740824129554e-05,0.00017421345740795436,H
4.174898708902524e-06,4.265932606388978e-06,H
8.846306102069712e-07,3.6603420913351386e-06,H
0.00038259689981405727,4.871469971421675e-05,H
9.77124298267402e-05,0.00029324723992810744,H
4.848122158400629e-05,0.0002660491254174673,H
0.0001724972320751139,0.00040575937893522527,H
1.2481228676504764e-05,0.0004802254404238322,H
6.689231944426854e-07,0.0003504624425104236,H
1.5220174257316562e-07,0.00044137593305792377,H
1.333022250043416e-06,6.011613848078738e-07,H
2.4313385341169364e-06,0.0007245119537149132,H
4.133674938550153e-06,0.00012689942474558918,H
1.797213714785171e-06,0.0009894393616636274,H
3.242681041955867e-06,0.00020872105686684254,H
4.427406694234883e-06,5.940598461021577e-06,H
3.3111595400037404e-06,3.9387000066008796e-06,H
3.3071522088048013e-06,0.00034746501692454367,H
4.352805282980256e-07,0.00045802396979638426,H
1.7707682629027805e-07,0.00033132599720559977,H
1.777629320895007e-07,0.0003376631025414552,H
2.884968965359755e-06,0.0005773284575888246,H
6.1891199086778936e-06,0.00043980711161314517,H
9.466076362123624e-06,0.00045833466890148007,H
2.0855486026348818e-06,0.0002578644762050654,H
1.0081012407435884e-06,2.352480325190807e-06,H
6.075721233167297e-07,6.772948442517325e-06,H
9.52983536514944e-07,0.0002956821491759043,H
8.6871330239843e-06,0.00011515282465439852,H
5.142976273191913e-06,6.738953239015604e-05,H
6.64030731638125e-07,1.6279612707024252e-06,H
1.5608742671838605e-05,8.709966262427583e-05,H
1.1205735896005481e-05,3.648245563078271e-05,H
8.509539317522064e-07,4.656978738109014e-06,H
0.0003088399563746356,5.8183993825689086e-06,H
8.547879660384821e-07,1.1025458004332343e-05,H
5.619388269408623e-06,1.281758341327817e-05,H
0.00022175454784838743,1.616117369470202e-05,H
1.249867784338792e-05,2.817472657399788e-06,H
1.9441118617260456e-06,5.483368400624072e-06,H
1.6622297060821695e-06,5.694268153911189e-06,H
1.5695097698731738e-06,6.015031000931409e-06,H
2.452609203648388e-06,5.644012828282257e-07,H
1.1299947593399737e-06,7.676005921033239e-07,H
5.179819250941161e-07,5.357388530537253e-07,H
2.1898888254733215e-07,2.0099106125693523e-07,H
6.877452695494958e-07,1.6355992650955378e-07,H
1.4704973752779283e-06,6.935835038021088e-07,H
2.352031806351379e-06,1.6787778575294957e-06,H
3.002054309553443e-06,2.5860066871302988e-06,H
4.401076100807843e-06,2.16171259005126e-06,H
4.9704471718254006e-06,5.780222256994302e-06,S
5.3336357793618545e-06,2.438094905778117e-06,S
5.503298182915691e-06,9.789938415412714e-06,S
5.855513150043117e-06,4.809027892375419e-06,S
4.9619877975352865e-06,4.927796808311191e-06,S
4.484813422527222e-06,1.2935953005411305e-06,S
9.191147114131905e-06,1.6310739976830187e-06,S
1.0768214332373282e-05,1.1316611519440527e-05,S
8.323143493535298e-06,0.00020948091474036275,S
8.862255055210036e-06,0.00018803650354016978,S
9.648107677550819e-06,0.00021123780238054693,S
5.569487021922139e-06,2.1017370183419463e-06,S
8.128537008167391e-06,3.070790937659619e-06,S
4.6550605716269635e-05,8.709330996023302e-06,S
5.9414457058653956e-05,2.4368432039416578e-06,S
3.8480566614034627e-05,4.552931211755874e-06,S
2.9212602618719527e-06,1.3591665084303997e-05,S
9.578909249178474e-06,1.9580493246804653e-05,S
6.6240769237414e-05,4.15917995752065e-06,S
0.0001303301519983308,1.2858589137777326e-05,S
4.85719210607358e-05,2.4955492227328124e-06,S
3.795371609115689e-05,0.00015123179849795937,S
0.0002031460924447363,0.00025256249882461146,S
0.0005467811356888212,0.00022796302806711092,S
0.000228059971116294,2.733234586677834e-05,S
8.935591135942384e-06,0.00024496915690058263,S
0.0002798795972838141,0.00031574790380258476,S
0.0006197388968764553,0.0003907800036257213,S
0.00032414786441434024,2.3502315292809188e-05,S
0.0002872749538979223,4.693448805363741e-05,S
0.00012811825920646655,5.6465836668825674e-05,S
0.00019989859733209243,7.575503091165574e-05,S
0.0002414068236857593,0.0001600979198474945,S
0.00018948027803448344,0.0007595433352764181,S
1.6028585446249483e-05,0.00047555168792581126,S
0.00010475672352123175,0.0002074490992109725,S
0.000429912486875603,0.00035064108509867724,S
0.0003508171358608863,0.00046546809105769456,S
0.0001500028240577595,0.0003534980986318596,S
6.716034765075244e-05,6.960539103767824e-05,S
0.0003322003664887424,0.0005244168251290972,S
0.0009386869485234489,0.0020070874894021562,S
0.001581827295998296,0.0018376072925714677,S
0.0010200277635029754,0.0007837016978483064,S
0.0006878647726825693,3.296353411588367e-05,S
0.0011537602830543306,0.0003279378524307254,S
0.0011339631543255929,0.0004087425560081736,S
0.000581200330478855,0.00022215505089021064,S
0.0012600679218632547,0.00020058782616178485,S
0.0014521131091978737,0.0002419864562869608,S
0.0008010447274610793,0.00018793780445696976,S
0.00013450241091063136,0.0010659450212710652,S
0.00035967255109503994,0.0007153465656252925,S
0.0009303577032645545,0.0006006413861487653,S
0.0019476865821866274,0.0027774666393879507,S
0.001825598741580301,0.0018581639658140179,S
0.0011638847842116052,0.0007185514878980254,S
0.00042236708411852095,0.00019988468853894247,R
0.0009391637079532831,0.0010344481167233806,R
0.0007877708794492426,0.001023590628535811,R
0.0008849799899681725,0.00046099108848115963,R
0.0002481510550587015,0.00011962272682333745,R
0.00039235861179942366,0.00022901295323869342,R
0.0009406261493266654,0.00047861270671925837,R
0.0009315015077869585,0.00023045324942343236,R
0.0020548979275458457,0.0014658979975567326,R
0.0010960375156749622,0.0007211967989659778,R
0.0010675217690079256,0.0019424594901050985,R
0.0002580815494547668,0.00015475540625285738,R
0.00038258118183486395,0.00031431535098329306,R
0.00021092391044519017,0.00038638332197153826,R
0.001082158460194504,0.0003059059379967538,R
0.00334895770301113,0.0020062889743105903,R
0.0036427430493718824,0.001469377996109247,R
0.00603721479942649,0.0018744829240232364,R
4.340338129034449e-05,0.0009884105407303306,R
7.539284835423042e-05,0.0013525371885551246,R
0.0002647116035651953,0.0018582504131219037,R
0.001887990521834495,2.7494991999646304e-05,R
0.0016985448764691552,0.0012630071957607139,R
0.001701149785629217,0.00013195020665442134,R
6.057978796341527e-05,0.0012180227846967113,R
1.5371632594674457e-05,0.00014831506358746412,R
1.198352896729761e-05,0.003681717041931778,R
9.972950037050014e-05,5.789291171148105e-05,D
0.0010888832582522231,0.00196346598851784,D
0.0014957085462744925,0.0011187299910214658,D
0.002460238243542784,0.00034757827339898674,D
0.001498763013021198,0.0025130161353308813,D
0.001393172543887899,0.0001656783916920505,D
0.002327578448405765,5.0431717662196074e-05,D
7.759591668241025e-05,0.0002667087619509987,D
3.458504003064568e-05,0.00032615183428816384,D
5.0453033600848916e-05,0.00023808635708044124,D
8.056259230991966e-05,0.0004467248690474325,D
4.460711578932123e-05,0.000385157345061635,D
2.2425495647970122e-05,0.0003994531364649089,D
1.1733635575366382e-05,4.784222062384595e-05,D
9.704612813305857e-06,2.7398955678432e-05,D
8.259074175822746e-06,0.0001508872835913765,D
4.9144833450232e-06,0.0003094180662345736,D
2.589644907410023e-06,0.0003192142854557209,D
3.835222726478773e-06,2.6300582127479246e-05,D
4.113543849018841e-06,1.4680841325070866e-05,D
7.822191408783347e-06,4.6508823351316334e-05,D
3.987211210466384e-06,0.00023634076626161148,D
1.915330399772746e-06,3.1804745852885884e-05,D
2.3537066275880794e-07,0.00014999164517409756,D
9.300585273101102e-08,0.0006156848036167273,D
1.244498943564191e-06,0.00011936892520718337,D
2.0851853558140252e-06,4.43794712768305e-05,D
2.421127389813767e-06,4.9097501429721564e-05,D
1.6366478824775406e-06,3.6316038218857503e-06,D
1.1724487808817354e-06,3.224870320105934e-07,D
1.5473958232253641e-06,1.3945565820803495e-06,D
3.610217139412177e-06,3.7797924457593606e-06,D
9.225381659224634e-06,7.510244145742632e-06,D
6.8757090872043235e-06,4.360803620110823e-06,D
6.181546836280379e-06,9.04170180241566e-07,D
2.7085194216452643e-07,7.052434033520203e-06,D
1.4849936692081222e-08,0.0002765340832384183,D
1.2736877951737337e-06,0.00017840855912666827,D
1.6147709933174738e-06,0.00010498189509793826,D
3.7568775134528676e-05,2.1012069997402373e-05,D
2.595300425030101e-05,0.0006754353583486087,D
3.1000339576711356e-05,0.00033167197082994163,D
2.1637105195179393e-07,0.00026777597760049095,D
1.8177838176918165e-06,0.002584928430017538,D
0.0004063203958325156,0.0006396674009598215,D
7.241414481545796e-06,0.00019300667527468574,D
5.205928893531792e-06,1.472572051909566e-05,D
2.41241830431306e-06,3.154664503470777e-07,D
1.215727969679686e-06,3.0386589944705915e-06,D
1.9763839418259955e-05,4.511283133539036e-06,D
0.0006288963702133809,0.0008288098006005574,D
8.5024460092599e-06,4.985006549254023e-06,D
8.252407437758818e-06,1.8136869776786358e-05,D
6.845400915693346e-06,1.6016961397717554e-05,D
3.0066361331890326e-06,3.616588799127024e-05,D
3.013195738289866e-06,0.0003509053245719447,D
1.0283315939691326e-06,0.000585631094806057,D
4.770718987424009e-06,5.802531061652731e-06,P
0.0015184322373376425,0.00061261284997807,P
0.0009835311936451673,0.00018029718323805588,P
0.0022335469593069194,0.0021684499335568323,P
0.009808998790046508,0.001440138668785821,P
0.003255260192898904,0.0005443528653922172,P
0.007946004858427521,0.00215443622598391,P
0.0007466584642567884,0.00050437769361599,P
0.0007831776709937224,0.0005998954001838033,P
0.0002865792682135686,0.0008927472384132299,S
0.00012498559550860265,0.001883096452414654,S
7.456039505719368e-05,0.001732293796853158,S
6.94837911324786e-05,0.00898743119831437,S
5.179494063719175e-05,0.0006092284003025927,S
2.3734856809271285e-05,0.002879727153377687,S
1.0282510028145617e-05,0.009887620075107094,S
7.759341352032067e-07,2.030912298273644e-06,S
0.0003152370498119921,1.0780754653962305e-06,S
1.0811397719639051e-07,0.0002809808589344444,S
1.984585657362091e-06,0.008690122169653614,S
0.0002881053543402957,5.560377092291938e-06,S
1.2039237129801563e-05,8.420719584142018e-05,S
1.1628155002492163e-05,0.007179002729476303,S
2.1362097762762156e-05,3.086970746163557e-05,S
3.503553017389442e-05,0.0003435645869492555,S
5.4922738386596495e-05,0.00036645466300337583,S
4.5931759148679186e-05,0.0003273649638028483,S
3.29608253046986e-05,4.1846559958802585e-05,S
0.0001261961063986245,0.0008406731092743626,S
0.0001973838251393268,0.003393248872547741,S
0.00036981494833188643,0.0035334502161024385,S
0.00023249042388907794,0.00018873789978151245,S
0.0002309922675983754,0.0003792806929798475,S
0.00019421777891518368,0.0006328759472170243,S
0.0038718001466063264,0.0011035820251993824,S
0.0004308644527972305,0.004380701716663801,S
0.00031258095607004173,0.0011828820432165986,S
0.0019153745666371075,0.0020419234912649317,S
2.180197477540024e-05,0.0005323338282281606,S
3.682939359888084e-06,1.0915520315495416e-05,S
6.687289686422662e-06,0.0001658131048272848,S
1.5101643079361252e-05,2.1145297891015315e-06,S
4.9337451678903005e-05,2.8800378165619657e-05,S
0.0001385640778951147,8.103739534561409e-05,S
0.00032443966869614163,0.00020881371382003582,S
0.00031512797693843033,0.00021744306949168733,S
0.00019354276202823419,0.000147722906307101,S
0.0001797655650813017,0.000125606103822791,S
0.00014297643201400205,0.0001083097919435316,S
4.5352034560366025e-05,3.687086365642283e-05,S
7.85921433163961e-06,1.0827561679186124e-05,S
0.00010400478071501753,5.385244391285283e-05,S
0.0002598878924792278,0.00016820209340399702,S
0.000317584345233986,0.0001902630722736059,S
0.00015701785111172628,0.0005751035613941723,S
0.00014893021232671778,0.00019309495414008106,S
0.00016851993139772368,0.0002737290185696301,S
8.62355834493084e-05,2.6347531006040994e-05,S
2.7143747045641114e-05,0.0002562669642929978,S
0.0002568805356914163,0.001491218465973523,S
0.0019496942589206036,0.0017789709082927062,S
0.00221190652430076,0.0021483218059216397,S
0.006791755766135062,0.003529236339893873,S
0.003771232109599943,0.0028801369152953137,S
0.002432265681076183,0.002110320548784933,S
4.8100697107916304e-05,7.475816772530846e-05,S
0.0005281632723271745,0.00022861905929830127,S
0.0012550198032753584,0.0005740513054810568,S
0.0022431390877743055,0.0012675325870226772,S
0.003894165468027359,0.002166138800824926,S
0.002513422183827802,0.0016378985680928282,S
0.0011168723998182342,0.0006802637572519489,S
0.00016574684867974685,0.00011178541353016943,S
0.0003540798914610097,0.0002046037682980342,S
0.0008125952730686123,0.00047232969526605107,S
0.007298085705554058,0.005561650748986567,S
0.0060787502849263325,0.004753221640879682,S
0.0049441232208691285,0.0039865583437223,S
0.010053388190293154,0.0004594857861951338,S
0.008832939526058858,1.3352708820861672e-06,S
0.009871832598700978,2.1111613357696862e-05,S
0.00015696462520874268,1.4167224702329682e-05,S
0.0002429856172611942,0.004476693829855153,S
0.00034136789166564326,0.005255058207366602,S
0.0004236953140151259,0.005384073519498842,S
0.0002307467491054397,0.0009662542432855225,S
5.2243745291205366e-05,0.0010522844277631282,S
0.00022326634572037077,0.0005499621734634334,S
0.00044439250080208133,0.0008937614599615054,S
0.000265538509454889,0.0027567259319545767,S
7.740494488157032e-05,0.000864908966034675,S
0.0015103113007984307,1.6956726412238576e-05,S
5.653154088132e-05,0.00022246339349766078,S
0.00028152379877543197,0.0011600257880701448,S
0.001957821080277274,0.0013616535137152997,S
0.00024159114701245032,0.0006691073534326619,S
4.2867966590242336e-05,3.3829123708064216e-05,S
1.5105892524466984e-05,2.0177302030315573e-05,S
5.621778462595569e-06,1.061595522179354e-05,S
7.006838889117227e-06,2.397460812808113e-05,S
2.3121304173058317e-05,0.0001089293210078549,S
9.302066309867745e-05,0.00033251544622218114,S
0.00019607609624658356,0.0009337027287634339,S
0.00022909041204058133,0.0016134683073232875,S
0.00016859536079981386,0.0017453624617147301,S
7.916763202663042e-05,0.00021134945693175748,S
2.8750205692843862e-05,1.0474189227277853e-05,S
6.019099599320715e-06,1.7964394341426969e-06,S
2.135071872071868e-06,1.4564892869512593e-06,S
6.09865199558007e-07,5.534359873150366e-07,S
0.0013809378342121404,0.0015969266744640764,S
1.2926960280968227e-05,0.0005208184369983889,S
1.3557113530247431e-05,0.000516374271571508,S
5.151942272285535e-05,2.7560353669218424e-05,S
3.648208027946249e-07,3.1662226431391107e-06,S
0.001020972720054584,0.00012093402122581832,S
0.0012553461411265823,0.0005574633242393862,S
0.001591389142247377,0.0003128861163480868,R
0.002303541239857975,0.002732346458891017,R
0.0021201597857540846,0.0017921791249859364,R
0.004200094717714414,0.003193027135877172,R
0.00282455956673107,0.00531646004950362,R
0.012502822699337704,0.007869990478123822,R
0.008828355810005144,0.005508217185394362,R
0.00490741816995805,7.311242452889113e-05,R
0.0014399209221713752,0.00023776849559648322,R
0.0008972977380825399,0.00014222195183095186,R
0.0005241984362687849,0.00014907264513143808,R
2.8077803020437437e-05,3.9150037318025267e-05,R
2.6269794557451536e-06,3.218517055613025e-05,R
5.406481519993021e-06,0.00015651860274457414,R
5.669691023113155e-06,0.00019046537362855782,R
0.00017189179050382188,0.00019904648950306867,R
0.0003677551134841706,9.049027558643515e-05,R
0.00024336357444268403,2.88324721840956e-05,R
7.283986174383785e-05,3.387657625999755e-05,R
0.00015023494350478465,2.1453802934155016e-05,D
7.58368022725716e-05,2.2877442385366258e-06,D
4.0553256346912416e-05,6.430428524270002e-06,D
2.3047284316085277e-05,9.308389380817934e-07,D
4.274326618874746e-05,2.4107816288355016e-06,D
2.3847780429138535e-06,3.934955134909087e-06,D
5.036036711269031e-06,2.4708274124203897e-06,D
4.880703903573205e-06,1.0220189730228024e-06,D
3.2732256022264413e-06,3.7601616794180743e-06,D
2.8133728439315604e-06,2.9469485717880517e-06,D
2.0732417123295166e-06,1.3129114524893462e-06,D
4.596512316151742e-07,1.2551620503759211e-06,D
1.1885738639267753e-06,4.5809404599035294e-07,D
6.890119422987856e-06,1.3708277562900035e-05,D
6.08875135646365e-06,1.5287895198631536e-05,D
9.254924985923327e-06,1.5022504335317543e-05,D
1.616720002074903e-05,1.154462291099617e-05,D
2.808604872971053e-05,1.7563666473877644e-05,D
4.820329118587016e-05,3.142725185396569e-05,D
2.8714125553304088e-05,1.8048728200630045e-05,D
2.899734504765209e-05,1.7761417253681423e-05,D
0.0011630131875766184,3.220191320284902e-05,D
0.0011747984693540648,3.127278307813728e-05,D
0.0012538127028257845,2.7529602959427437e-05,D
5.650453067688027e-06,1.5231355423596005e-05,D
8.276530616458632e-05,0.00017186575768694774,D
6.217028814996763e-05,7.413363811164042e-05,D
3.1842866603503074e-05,9.265262527848053e-05,D
0.0005627446212039852,0.00012052934665978582,D
0.0004222976657319722,6.539731172416076e-05,D
0.0004093386242196372,2.56607484279462e-05,D
0.0003926811694480458,4.469917695820775e-06,D
0.00048267741502734505,3.2153987245600393e-06,D
4.43484217451552e-05,3.614011753377685e-06,D
0.0008813515696357306,7.607119294599075e-07,D
0.0008319027909823031,8.06095194654985e-08,D
0.0006307992281139359,2.6083519931934526e-05,D
0.0012561718893378904,8.603470756285723e-06,D
0.001691592065292854,4.226489093762089e-06,D
0.00021376948501515306,3.22713294950873e-05,D
6.659691069852635e-05,1.2811958272119431e-05,D
5.630481876172281e-06,1.5566340600576975e-05,D
2.5789329089027527e-05,3.621743765719525e-05,D
6.910663432740897e-06,2.480106578930351e-05,D
6.860598988872252e-06,1.1176074654929189e-05,D
6.49757666587162e-06,6.114521650531082e-06,D
5.020956202289165e-06,7.327363914345974e-06,D
1.5443423793143534e-05,1.1320876006774617e-06,D
9.39828148623924e-05,1.5014978908166718e-06,D
0.0001643983574671366,1.2701550775023906e-06,D
0.00021157784411992458,2.02336092622171e-06,D
8.705984668455853e-05,3.4682796325305735e-06,D
4.8273674704329004e-05,4.056649767006276e-06,D
1.0714045216156897e-05,7.864517459562297e-06,D
6.798813964949104e-06,5.12870887565965e-06,D
4.981313540549767e-06,4.704006024012202e-06,D
3.1249490203034714e-06,4.4888375348226826e-06,D
3.646441854654373e-07,1.5759563785892471e-06,D
2.1796900166724172e-07,4.6650980441071727e-07,D
4.772418522501218e-07,3.286765115188134e-07,D
1.2056115882982914e-06,1.0453914809915675e-06,D
6.466751314469376e-07,8.3126536490413e-08,D
3.57820409038343e-07,3.772083422544231e-07,D
2.1794865785337647e-07,4.112088967457648e-08,D
